tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
236,47:55.6,51:52.1,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,43135,Subscriber,1967,1
263,51:01.3,55:25.1,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,42368,Subscriber,1991,1
318,51:15.0,56:33.3,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,42585,Subscriber,1980,1
255,51:48.1,56:03.9,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,41696,Subscriber,1991,2
417,55:20.9,02:18.7,3270,Jersey & 6th St,40.72528911,-74.04557168,3205,JC Medical Center,40.71653978,-74.04963791,38449,Subscriber,2000,1
239,58:26.5,02:26.1,3212,Christ Hospital,40.73478582,-74.05044364,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42108,Subscriber,1982,1
712,11:02.4,22:54.8,3206,Hilltop,40.7311689,-74.0575736,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,40053,Subscriber,1976,0
400,15:32.9,22:13.4,3268,Lafayette Park,40.71346383,-74.06285852,3276,Marin Light Rail,40.71458404,-74.04281706,40907,Subscriber,1990,1
165,17:34.5,20:20.2,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,47254,Subscriber,1967,1
594,17:40.7,27:34.8,3186,Grove St PATH,40.71958612,-74.04311746,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,44225,Subscriber,1986,1
235,22:40.2,26:35.7,3270,Jersey & 6th St,40.72528911,-74.04557168,3202,Newport PATH,40.7272235,-74.0337589,35358,Subscriber,1988,1
192,24:13.8,27:26.3,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,28458,Subscriber,1986,1
1179,28:39.7,48:19.6,3677,Glenwood Ave,40.72755147,-74.07106072,3276,Marin Light Rail,40.71458404,-74.04281706,46609,Subscriber,1980,1
290,32:57.9,37:48.8,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958612,-74.04311746,44319,Subscriber,1979,1
106,33:31.9,35:18.2,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,40947,Subscriber,1991,2
446,37:46.4,45:13.4,3195,Sip Ave,40.7308971,-74.06391263,3225,Baldwin at Montgomery,40.7236589,-74.0641943,44683,Subscriber,1988,1
359,39:11.0,45:10.5,3278,Monmouth and 6th,40.72568548,-74.04879034,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44401,Subscriber,1979,1
260,40:16.5,44:36.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,48742,Subscriber,1975,2
266,44:34.3,49:01.0,3186,Grove St PATH,40.71958612,-74.04311746,3187,Warren St,40.7211236,-74.03805095,44223,Subscriber,1979,1
392,45:41.3,52:14.3,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,42575,Subscriber,1992,2
372,47:55.1,54:08.0,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,40954,Subscriber,1993,1
248,48:14.4,52:22.9,3276,Marin Light Rail,40.71458404,-74.04281706,3275,Columbus Drive,40.7183552,-74.03891444,44398,Subscriber,1985,2
262,48:46.8,53:09.2,3280,Astor Place,40.7192822,-74.07126188,3678,Fairmount Ave,40.72572614,-74.07195926,45350,Subscriber,1993,2
665,48:54.6,59:59.7,3678,Fairmount Ave,40.72572614,-74.07195926,3677,Glenwood Ave,40.72755147,-74.07106072,46141,Subscriber,1966,1
422,52:47.8,59:50.6,3202,Newport PATH,40.7272235,-74.0337589,3186,Grove St PATH,40.71958612,-74.04311746,46410,Customer,1969,0
130,55:27.3,57:37.5,3187,Warren St,40.7211236,-74.03805095,3638,Washington St,40.7242941,-74.0354826,48910,Subscriber,1982,1
453,57:10.7,04:43.7,3269,Brunswick & 6th,40.72601173,-74.05038893,3275,Columbus Drive,40.7183552,-74.03891444,42825,Subscriber,1986,1
755,57:16.7,09:52.4,3205,JC Medical Center,40.71653978,-74.04963791,3199,Newport Pkwy,40.7287448,-74.0321082,44342,Subscriber,1975,1
204,00:58.5,04:22.5,3276,Marin Light Rail,40.71458404,-74.04281706,3184,Paulus Hook,40.7141454,-74.0335519,31244,Subscriber,1981,1
196,01:59.3,05:15.4,3639,Harborside,40.7192517,-74.034234,3184,Paulus Hook,40.7141454,-74.0335519,34020,Subscriber,1970,1
842,06:53.2,20:55.2,3198,Heights Elevator,40.74871595,-74.0404433,3195,Sip Ave,40.7308971,-74.06391263,48913,Subscriber,1984,1
554,07:54.8,17:09.7,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,42617,Subscriber,1969,1
379,11:39.7,17:59.0,3209,Brunswick St,40.7241765,-74.0506564,3481,York St,40.71649,-74.04105,33859,Subscriber,1991,1
484,14:12.3,22:16.8,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,25176,Customer,1986,1
481,14:18.2,22:20.2,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,35097,Subscriber,1977,1
111,22:13.9,24:05.6,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,44342,Subscriber,1995,2
441,22:41.6,30:02.9,3268,Lafayette Park,40.71346383,-74.06285852,3186,Grove St PATH,40.71958612,-74.04311746,39433,Customer,1998,1
2170,22:44.5,58:54.8,3481,York St,40.71649,-74.04105,3481,York St,40.71649,-74.04105,40306,Subscriber,1979,1
319,25:05.4,30:24.4,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,47252,Subscriber,1983,1
1027,25:43.5,42:50.6,3677,Glenwood Ave,40.72755147,-74.07106072,3193,Lincoln Park,40.7246051,-74.07840595,44762,Subscriber,1985,1
229,31:56.2,35:45.5,3187,Warren St,40.7211236,-74.03805095,3202,Newport PATH,40.7272235,-74.0337589,42623,Subscriber,1991,1
1304,33:54.4,55:38.8,3186,Grove St PATH,40.71958612,-74.04311746,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,46410,Subscriber,1979,1
82,35:17.4,36:40.2,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.0337589,42455,Subscriber,1990,1
135,36:41.5,38:57.0,3481,York St,40.71649,-74.04105,3186,Grove St PATH,40.71958612,-74.04311746,46929,Subscriber,1975,1
145,37:00.4,39:26.3,3639,Harborside,40.7192517,-74.034234,3275,Columbus Drive,40.7183552,-74.03891444,42352,Subscriber,1992,1
446,37:21.2,44:47.9,3195,Sip Ave,40.7308971,-74.06391263,3225,Baldwin at Montgomery,40.7236589,-74.0641943,48913,Subscriber,1969,1
536,37:37.4,46:33.9,3192,Liberty Light Rail,40.7112423,-74.0557013,3639,Harborside,40.7192517,-74.034234,43568,Subscriber,1972,1
531,39:04.8,47:56.8,3275,Columbus Drive,40.7183552,-74.03891444,3269,Brunswick & 6th,40.72601173,-74.05038893,48911,Subscriber,1986,1
290,39:32.3,44:22.9,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,42130,Subscriber,1994,2
1841,40:22.7,11:04.6,3267,Morris Canal,40.71241882,-74.03852552,3639,Harborside,40.7192517,-74.034234,42611,Subscriber,1969,1
238,43:39.6,47:37.8,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,42151,Subscriber,1960,1
181,46:09.4,49:10.8,3269,Brunswick & 6th,40.72601173,-74.05038893,3203,Hamilton Park,40.72759597,-74.04424731,43572,Subscriber,1983,2
118,50:34.9,52:33.5,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,42147,Subscriber,1977,1
379,50:37.7,56:56.9,3205,JC Medical Center,40.71653978,-74.04963791,3273,Manila & 1st,40.72165072,-74.04288411,38449,Subscriber,1968,1
177,52:47.8,55:45.1,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,29339,Subscriber,1978,1
285,52:55.9,57:41.9,3639,Harborside,40.7192517,-74.034234,3184,Paulus Hook,40.7141454,-74.0335519,45355,Subscriber,1974,2
177,54:27.8,57:25.1,3639,Harborside,40.7192517,-74.034234,3184,Paulus Hook,40.7141454,-74.0335519,44742,Subscriber,1990,1
483,58:13.3,06:16.4,3209,Brunswick St,40.7241765,-74.0506564,3276,Marin Light Rail,40.71458404,-74.04281706,44576,Subscriber,1988,2
625,58:59.4,09:25.1,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,45959,Subscriber,1983,1
229,59:15.5,03:04.7,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,42363,Subscriber,1963,1
448,59:41.5,07:09.7,3198,Heights Elevator,40.74871595,-74.0404433,3210,Pershing Field,40.74267714,-74.05178863,44387,Subscriber,1991,1
1197,00:17.8,20:15.7,3273,Manila & 1st,40.72165072,-74.04288411,3187,Warren St,40.7211236,-74.03805095,48742,Subscriber,1972,1
331,01:16.5,06:47.9,3269,Brunswick & 6th,40.72601173,-74.05038893,3213,Van Vorst Park,40.71848892,-74.04772663,48911,Subscriber,1979,1
1887,02:21.9,33:49.4,3195,Sip Ave,40.7308971,-74.06391263,3192,Liberty Light Rail,40.7112423,-74.0557013,44385,Customer,1996,2
477,06:07.5,14:04.5,3639,Harborside,40.7192517,-74.034234,3279,Dixon Mills,40.72163014,-74.04996783,45550,Subscriber,1969,1
659,11:47.7,22:47.6,3268,Lafayette Park,40.71346383,-74.06285852,3186,Grove St PATH,40.71958612,-74.04311746,29889,Subscriber,1991,1
407,18:10.5,24:58.2,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,42130,Subscriber,1988,1
601,22:43.5,32:45.0,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.7308971,-74.06391263,44721,Subscriber,1962,1
1524,26:00.7,51:25.5,3678,Fairmount Ave,40.72572614,-74.07195926,3638,Washington St,40.7242941,-74.0354826,45350,Subscriber,1967,1
345,26:40.8,32:26.2,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,43244,Subscriber,1996,1
644,26:55.5,37:40.1,3679,Bergen Ave,40.72210379,-74.071455,3681,Grand St,40.71517768,-74.03768331,42371,Subscriber,1986,2
288,33:51.3,38:39.3,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,44774,Subscriber,1990,2
542,34:08.3,43:11.1,3203,Hamilton Park,40.72759597,-74.04424731,3214,Essex Light Rail,40.7127742,-74.0364857,42331,Subscriber,1983,1
243,34:58.6,39:02.4,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,48743,Subscriber,1994,1
7216,35:30.3,35:46.6,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42120,Customer,1996,2
400,40:20.3,47:00.6,3280,Astor Place,40.7192822,-74.07126188,3193,Lincoln Park,40.7246051,-74.07840595,42410,Subscriber,1960,1
1928,40:31.8,12:40.4,3679,Bergen Ave,40.72210379,-74.071455,3664,North Moore St & Greenwich St,40.72019521,-74.01030064,44087,Subscriber,1990,1
263,43:21.9,47:45.8,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,40093,Subscriber,1985,2
286,45:29.3,50:15.5,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,40124,Subscriber,1960,1
251,46:17.8,50:29.7,3276,Marin Light Rail,40.71458404,-74.04281706,3638,Washington St,40.7242941,-74.0354826,44968,Subscriber,1989,1
399,47:11.9,53:51.9,3209,Brunswick St,40.7241765,-74.0506564,3275,Columbus Drive,40.7183552,-74.03891444,44967,Subscriber,1981,1
368,52:49.4,58:58.2,3276,Marin Light Rail,40.71458404,-74.04281706,3214,Essex Light Rail,40.7127742,-74.0364857,40093,Subscriber,1968,1
331,53:10.6,58:42.1,3275,Columbus Drive,40.7183552,-74.03891444,3199,Newport Pkwy,40.7287448,-74.0321082,42361,Subscriber,1980,1
934,56:33.6,12:08.6,3192,Liberty Light Rail,40.7112423,-74.0557013,3681,Grand St,40.71517768,-74.03768331,18851,Customer,1993,2
257,56:36.5,00:53.9,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,42314,Subscriber,1995,1
268,58:00.1,02:28.6,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,40124,Subscriber,1983,1
690,58:32.3,10:02.5,3272,Jersey & 3rd,40.72333159,-74.04595256,3638,Washington St,40.7242941,-74.0354826,46537,Subscriber,1992,1
532,59:57.6,08:49.7,3275,Columbus Drive,40.7183552,-74.03891444,3199,Newport Pkwy,40.7287448,-74.0321082,44967,Subscriber,1981,1
214,02:45.8,06:20.3,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,44971,Subscriber,1980,1
367,02:53.4,09:01.3,3205,JC Medical Center,40.71653978,-74.04963791,3273,Manila & 1st,40.72165072,-74.04288411,42155,Subscriber,1994,1
467,15:43.1,23:30.8,3186,Grove St PATH,40.71958612,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,45255,Subscriber,1988,1
393,18:43.3,25:16.4,3193,Lincoln Park,40.7246051,-74.07840595,3280,Astor Place,40.7192822,-74.07126188,42410,Subscriber,1960,1
196,28:24.3,31:40.7,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,42363,Subscriber,1993,1
1217,29:11.9,49:29.2,3638,Washington St,40.7242941,-74.0354826,3679,Bergen Ave,40.72210379,-74.071455,45350,Subscriber,1967,1
477,29:36.2,37:33.8,3199,Newport Pkwy,40.7287448,-74.0321082,3203,Hamilton Park,40.72759597,-74.04424731,42361,Subscriber,1981,1
257,30:18.8,34:36.4,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,41031,Subscriber,1956,1
673,36:23.3,47:36.9,3199,Newport Pkwy,40.7287448,-74.0321082,3279,Dixon Mills,40.72163014,-74.04996783,44967,Subscriber,1981,1
274,37:00.4,41:34.5,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,32586,Subscriber,1985,2
470,37:32.0,45:22.2,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.72759597,-74.04424731,42574,Subscriber,1953,2
163,40:48.2,43:31.5,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,42810,Subscriber,1989,1
2068550,43:05.6,18:56.2,3639,Harborside,40.7192517,-74.034234,3638,Washington St,40.7242941,-74.0354826,47019,Customer,1969,0
404,46:05.2,52:49.5,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3185,City Hall,40.7177325,-74.043845,46527,Subscriber,1985,2
486,48:24.1,56:30.7,3214,Essex Light Rail,40.7127742,-74.0364857,3275,Columbus Drive,40.7183552,-74.03891444,40093,Subscriber,1988,2
686,49:09.3,00:36.3,3206,Hilltop,40.7311689,-74.0575736,3481,York St,40.71649,-74.04105,43098,Subscriber,1987,1
5747,55:32.2,31:20.1,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42582,Customer,1969,0
313,58:28.9,03:42.2,3638,Washington St,40.7242941,-74.0354826,3276,Marin Light Rail,40.71458404,-74.04281706,44968,Subscriber,1989,1
2721,02:59.4,48:20.6,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,45543,Customer,1969,0
1424,04:28.3,28:12.3,3196,Riverview Park,40.7443187,-74.0439909,3198,Heights Elevator,40.74871595,-74.0404433,41369,Subscriber,1994,1
1088,06:39.3,24:48.1,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42361,Subscriber,1964,1
563,06:52.9,16:15.9,3202,Newport PATH,40.7272235,-74.0337589,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,44872,Customer,1969,0
502,09:59.5,18:21.9,3209,Brunswick St,40.7241765,-74.0506564,3681,Grand St,40.71517768,-74.03768331,44747,Subscriber,1983,1
173,11:25.4,14:19.0,3184,Paulus Hook,40.7141454,-74.0335519,3639,Harborside,40.7192517,-74.034234,42242,Subscriber,1990,1
893,12:42.3,27:36.2,3276,Marin Light Rail,40.71458404,-74.04281706,3639,Harborside,40.7192517,-74.034234,32586,Subscriber,1983,2
369,13:51.9,20:01.2,3279,Dixon Mills,40.72163014,-74.04996783,3681,Grand St,40.71517768,-74.03768331,44967,Subscriber,1981,1
391,23:21.9,29:53.0,3186,Grove St PATH,40.71958612,-74.04311746,3186,Grove St PATH,40.71958612,-74.04311746,44971,Subscriber,1968,2
836,33:47.6,47:44.5,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42465,Subscriber,1978,1
257,34:02.0,38:19.9,3681,Grand St,40.71517768,-74.03768331,3186,Grove St PATH,40.71958612,-74.04311746,44967,Customer,1969,0
1106,34:32.6,52:59.4,3678,Fairmount Ave,40.72572614,-74.07195926,3276,Marin Light Rail,40.71458404,-74.04281706,43235,Customer,1969,0
222,38:12.0,41:54.4,3275,Columbus Drive,40.7183552,-74.03891444,3272,Jersey & 3rd,40.72333159,-74.04595256,44907,Subscriber,1981,1
415,45:30.9,52:26.6,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,42195,Customer,1989,1
115,45:35.6,47:31.0,3272,Jersey & 3rd,40.72333159,-74.04595256,3209,Brunswick St,40.7241765,-74.0506564,44907,Subscriber,1981,1
2944,48:34.6,37:38.7,3187,Warren St,40.7211236,-74.03805095,3638,Washington St,40.7242941,-74.0354826,42759,Customer,1988,1
409,50:21.2,57:11.0,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,45350,Subscriber,1999,1
258,54:56.1,59:15.0,3640,Journal Square,40.73367,-74.0625,3201,Dey St,40.737711,-74.066921,42116,Subscriber,1974,2
671,58:01.8,09:13.1,3209,Brunswick St,40.7241765,-74.0506564,3195,Sip Ave,40.7308971,-74.06391263,30143,Subscriber,1999,1
629,59:02.2,09:31.8,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,44576,Subscriber,1985,2
327,03:44.4,09:11.7,3209,Brunswick St,40.7241765,-74.0506564,3187,Warren St,40.7211236,-74.03805095,44907,Subscriber,1988,1
690,04:26.3,15:56.8,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,40907,Customer,1969,0
214,07:52.5,11:27.4,3184,Paulus Hook,40.7141454,-74.0335519,3267,Morris Canal,40.71241882,-74.03852552,42575,Subscriber,1969,1
1245,07:57.7,28:42.9,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,43693,Customer,1969,0
226,08:25.6,12:12.0,3185,City Hall,40.7177325,-74.043845,3275,Columbus Drive,40.7183552,-74.03891444,42323,Subscriber,1983,1
330,11:57.4,17:27.9,3640,Journal Square,40.73367,-74.0625,3201,Dey St,40.737711,-74.066921,42535,Subscriber,1962,2
86,12:25.8,13:52.8,3275,Columbus Drive,40.7183552,-74.03891444,3187,Warren St,40.7211236,-74.03805095,42323,Subscriber,1983,1
665,14:07.0,25:12.3,3209,Brunswick St,40.7241765,-74.0506564,3209,Brunswick St,40.7241765,-74.0506564,42495,Subscriber,1970,1
124,14:14.4,16:18.9,3187,Warren St,40.7211236,-74.03805095,3638,Washington St,40.7242941,-74.0354826,42323,Subscriber,1983,1
829,16:36.9,30:26.7,3638,Washington St,40.7242941,-74.0354826,3275,Columbus Drive,40.7183552,-74.03891444,42323,Subscriber,1983,1
435,18:19.6,25:34.8,3195,Sip Ave,40.7308971,-74.06391263,3209,Brunswick St,40.7241765,-74.0506564,42195,Customer,1991,1
419,22:44.8,29:44.5,3209,Brunswick St,40.7241765,-74.0506564,3185,City Hall,40.7177325,-74.043845,27945,Subscriber,1986,2
839,23:00.0,36:59.3,3192,Liberty Light Rail,40.7112423,-74.0557013,3638,Washington St,40.7242941,-74.0354826,44385,Subscriber,1993,2
254,25:16.4,29:30.6,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,44971,Subscriber,1980,1
558,25:28.9,34:47.1,3186,Grove St PATH,40.71958612,-74.04311746,3225,Baldwin at Montgomery,40.7236589,-74.0641943,46929,Subscriber,1993,1
534,25:48.0,34:42.3,3195,Sip Ave,40.7308971,-74.06391263,3278,Monmouth and 6th,40.72568548,-74.04879034,30143,Subscriber,1999,1
357,29:25.9,35:23.8,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,42242,Customer,1969,0
670,33:07.0,44:17.8,3279,Dixon Mills,40.72163014,-74.04996783,3279,Dixon Mills,40.72163014,-74.04996783,28874,Subscriber,1987,1
129,39:41.3,41:51.0,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,45550,Subscriber,1975,1
174,42:18.8,45:13.0,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,40907,Subscriber,1989,1
1095,43:20.9,01:36.9,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,44895,Subscriber,1988,1
423,43:22.5,50:26.2,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,40124,Subscriber,1985,1
535,44:36.4,53:31.6,3677,Glenwood Ave,40.72755147,-74.07106072,3195,Sip Ave,40.7308971,-74.06391263,46141,Subscriber,1966,1
5220,48:27.9,15:28.6,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42120,Customer,1969,0
5223,48:48.1,15:51.7,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,39421,Customer,1969,0
777,49:28.6,02:25.9,3187,Warren St,40.7211236,-74.03805095,3205,JC Medical Center,40.71653978,-74.04963791,44241,Subscriber,1990,1
478,51:26.4,59:24.5,3267,Morris Canal,40.71241882,-74.03852552,3639,Harborside,40.7192517,-74.034234,42575,Subscriber,1964,1
172,51:33.0,54:25.2,3211,Newark Ave,40.72152515,-74.04630454,3269,Brunswick & 6th,40.72601173,-74.05038893,42810,Subscriber,1989,1
232,56:00.7,59:53.2,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,45350,Subscriber,1989,1
422,59:05.9,06:08.0,3267,Morris Canal,40.71241882,-74.03852552,3639,Harborside,40.7192517,-74.034234,42601,Subscriber,1968,2
158,00:07.4,02:45.6,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,45350,Subscriber,1978,1
3639,00:52.1,01:31.2,3185,City Hall,40.7177325,-74.043845,3205,JC Medical Center,40.71653978,-74.04963791,42423,Subscriber,1958,1
831,05:19.3,19:11.0,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3211,Newark Ave,40.72152515,-74.04630454,42364,Subscriber,1982,1
1430,05:59.2,29:49.8,3202,Newport PATH,40.7272235,-74.0337589,3202,Newport PATH,40.7272235,-74.0337589,44774,Subscriber,1993,0
443,09:11.7,16:35.5,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,42410,Subscriber,1990,2
810,12:33.5,26:04.2,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3187,Warren St,40.7211236,-74.03805095,44424,Customer,1995,1
125,15:31.0,17:36.3,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3194,McGinley Square,40.72533993,-74.06762213,39542,Subscriber,1987,2
307,15:37.3,20:44.8,3194,McGinley Square,40.72533993,-74.06762213,3640,Journal Square,40.73367,-74.0625,42363,Subscriber,1988,1
241,15:43.8,19:45.6,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,32586,Subscriber,1991,1
2249,15:45.3,53:14.4,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,44690,Subscriber,1979,1
1338,15:57.0,38:15.6,3202,Newport PATH,40.7272235,-74.0337589,3638,Washington St,40.7242941,-74.0354826,35358,Subscriber,1992,1
1298,17:19.5,38:57.7,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,42307,Subscriber,1978,1
333,20:03.6,25:36.7,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,42410,Subscriber,1990,2
422,21:56.1,28:58.5,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,38978,Subscriber,1995,1
476,23:20.3,31:17.3,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3185,City Hall,40.7177325,-74.043845,24893,Subscriber,1986,1
194,23:34.8,26:49.2,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3483,Montgomery St,40.71942,-74.05099,36057,Subscriber,1987,1
190,26:31.7,29:42.4,3276,Marin Light Rail,40.71458404,-74.04281706,3214,Essex Light Rail,40.7127742,-74.0364857,42805,Subscriber,1972,1
336,27:00.5,32:36.8,3640,Journal Square,40.73367,-74.0625,3194,McGinley Square,40.72533993,-74.06762213,42363,Subscriber,1988,1
899,29:33.7,44:32.8,3203,Hamilton Park,40.72759597,-74.04424731,3681,Grand St,40.71517768,-74.03768331,45364,Subscriber,1976,1
1083,36:26.6,54:29.7,3192,Liberty Light Rail,40.7112423,-74.0557013,3681,Grand St,40.71517768,-74.03768331,44403,Subscriber,1980,1
1334,38:43.8,00:58.0,3280,Astor Place,40.7192822,-74.07126188,3210,Pershing Field,40.74267714,-74.05178863,44381,Subscriber,1953,2
874,38:50.3,53:24.8,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3638,Washington St,40.7242941,-74.0354826,40885,Customer,1969,0
533,40:09.6,49:03.0,3220,5 Corners Library,40.73496102,-74.05950308,3203,Hamilton Park,40.72759597,-74.04424731,42340,Customer,1969,0
425,40:41.1,47:46.8,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,42363,Subscriber,1980,1
584,41:41.0,51:25.0,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,30850,Customer,1969,0
472,41:44.0,49:36.6,3280,Astor Place,40.7192822,-74.07126188,3192,Liberty Light Rail,40.7112423,-74.0557013,45233,Subscriber,1978,1
142,43:01.7,45:24.3,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,45550,Subscriber,1975,1
2057,48:59.1,23:16.3,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42582,Subscriber,1990,2
374,49:26.4,55:40.7,3483,Montgomery St,40.71942,-74.05099,3225,Baldwin at Montgomery,40.7236589,-74.0641943,36057,Subscriber,1987,1
