tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,month,year
869,03:32.8,18:01.9,3270,Jersey & 6th St,40.72528911,-74.04557168,3199,Newport Pkwy,40.7287448,-74.0321082,45173,Subscriber,1983,2,11,2020
2604,04:18.3,47:42.5,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,46532,Subscriber,1984,1,11,2020
3317,04:37.8,59:55.6,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,40207,Subscriber,1959,1,11,2020
1863,04:59.8,36:03.3,3187,Warren St,40.7211236,-74.03805095,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,43489,Customer,1994,1,11,2020
2477,05:14.7,46:32.1,3184,Paulus Hook,40.7141454,-74.0335519,3638,Washington St,40.7242941,-74.0354826,44322,Customer,1993,2,11,2020
1825,05:34.2,36:00.2,3187,Warren St,40.7211236,-74.03805095,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42546,Customer,1993,2,11,2020
1161,05:48.4,25:09.7,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,40469,Subscriber,1984,1,11,2020
127,06:16.5,08:23.9,3278,Monmouth and 6th,40.72568548,-74.04879034,3211,Newark Ave,40.72152515,-74.04630454,47108,Subscriber,1993,1,11,2020
1365,06:31.9,29:17.5,3202,Newport PATH,40.7272235,-74.0337589,3202,Newport PATH,40.7272235,-74.0337589,40790,Customer,2003,1,11,2020
272,06:59.7,11:32.4,3483,Montgomery St,40.71942,-74.05099,3186,Grove St PATH,40.71958612,-74.04311746,44723,Subscriber,1991,1,11,2020
352,07:12.4,13:04.5,3269,Brunswick & 6th,40.72601173,-74.05038893,3638,Washington St,40.7242941,-74.0354826,44424,Subscriber,1971,2,11,2020
454,07:13.6,14:48.1,3639,Harborside,40.7192517,-74.034234,3203,Hamilton Park,40.72759597,-74.04424731,45358,Subscriber,1990,1,11,2020
1383,08:20.4,31:24.3,3184,Paulus Hook,40.7141454,-74.0335519,3273,Manila & 1st,40.72165072,-74.04288411,45764,Subscriber,1987,2,11,2020
658,08:20.8,19:19.7,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,25968,Subscriber,1992,2,11,2020
186,08:27.4,11:33.8,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,42436,Subscriber,1983,1,11,2020
249,08:31.3,12:41.2,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,30680,Subscriber,1971,2,11,2020
674,08:43.8,19:58.3,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,46465,Subscriber,1991,1,11,2020
377,08:58.7,15:16.3,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,44787,Subscriber,1996,1,11,2020
182,09:03.4,12:05.7,3272,Jersey & 3rd,40.72333159,-74.04595256,3269,Brunswick & 6th,40.72601173,-74.05038893,47054,Subscriber,1986,1,11,2020
3267,09:03.5,03:30.7,3199,Newport Pkwy,40.7287448,-74.0321082,3198,Heights Elevator,40.74871595,-74.0404433,39421,Customer,1969,0,11,2020
451,09:10.5,16:41.6,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,46537,Customer,1969,0,11,2020
3196,09:12.2,02:28.3,3199,Newport Pkwy,40.7287448,-74.0321082,3198,Heights Elevator,40.74871595,-74.0404433,42473,Customer,1995,2,11,2020
914,09:13.3,24:27.5,3220,5 Corners Library,40.73496102,-74.05950308,3202,Newport PATH,40.7272235,-74.0337589,42205,Customer,1969,0,11,2020
925,09:15.5,24:40.8,3220,5 Corners Library,40.73496102,-74.05950308,3202,Newport PATH,40.7272235,-74.0337589,42609,Customer,1969,0,11,2020
3737,09:30.1,11:47.2,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,44235,Customer,1969,0,11,2020
1973,10:48.1,43:41.8,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,44366,Customer,1977,2,11,2020
1022,11:18.1,28:20.1,3184,Paulus Hook,40.7141454,-74.0335519,3185,City Hall,40.7177325,-74.043845,42552,Customer,1994,2,11,2020
429,11:59.1,19:08.5,3272,Jersey & 3rd,40.72333159,-74.04595256,3269,Brunswick & 6th,40.72601173,-74.05038893,42371,Subscriber,1958,1,11,2020
685,12:23.9,23:49.6,3192,Liberty Light Rail,40.7112423,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,43361,Subscriber,1985,1,11,2020
1422,14:12.9,37:55.5,3270,Jersey & 6th St,40.72528911,-74.04557168,3638,Washington St,40.7242941,-74.0354826,42591,Customer,1969,0,11,2020
4844,14:51.4,35:36.0,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,42176,Customer,1999,2,11,2020
958,17:48.5,33:47.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44721,Customer,1969,0,11,2020
713,18:15.6,30:08.6,3196,Riverview Park,40.7443187,-74.0439909,3211,Newark Ave,40.72152515,-74.04630454,42157,Customer,1969,0,11,2020
4569,19:19.6,35:28.8,3694,Jackson Square,40.71113,-74.0789,3272,Jersey & 3rd,40.72333159,-74.04595256,42281,Customer,1999,2,11,2020
208,19:31.6,23:00.5,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,44452,Subscriber,1986,1,11,2020
416,20:16.3,27:12.7,3638,Washington St,40.7242941,-74.0354826,3269,Brunswick & 6th,40.72601173,-74.05038893,44424,Subscriber,1971,2,11,2020
308,20:23.9,25:32.3,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,44787,Subscriber,1993,2,11,2020
249,20:57.5,25:07.2,3638,Washington St,40.7242941,-74.0354826,3270,Jersey & 6th St,40.72528911,-74.04557168,44316,Subscriber,1990,1,11,2020
464,21:26.1,29:10.5,3681,Grand St,40.71517768,-74.03768331,3202,Newport PATH,40.7272235,-74.0337589,30143,Subscriber,1983,1,11,2020
584,21:56.3,31:41.0,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,44241,Subscriber,1986,1,11,2020
1341,22:19.7,44:40.7,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,42492,Subscriber,1987,1,11,2020
554,22:33.7,31:48.0,3187,Warren St,40.7211236,-74.03805095,3267,Morris Canal,40.71241882,-74.03852552,42788,Subscriber,1960,2,11,2020
291,22:51.3,27:43.2,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,42593,Subscriber,1996,2,11,2020
409,24:34.3,31:24.2,3209,Brunswick St,40.7241765,-74.0506564,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42116,Subscriber,1991,2,11,2020
2762,24:56.1,10:58.8,3192,Liberty Light Rail,40.7112423,-74.0557013,3280,Astor Place,40.7192822,-74.07126188,44872,Subscriber,1983,1,11,2020
1051,25:23.8,42:55.1,3483,Montgomery St,40.71942,-74.05099,3280,Astor Place,40.7192822,-74.07126188,45281,Subscriber,1958,1,11,2020
354,25:57.9,31:52.3,3187,Warren St,40.7211236,-74.03805095,3267,Morris Canal,40.71241882,-74.03852552,46410,Subscriber,1962,1,11,2020
501,26:54.7,35:16.5,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.72759597,-74.04424731,42355,Subscriber,1988,1,11,2020
119,27:28.0,29:27.5,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,34039,Customer,1992,1,11,2020
489,28:02.1,36:11.5,3272,Jersey & 3rd,40.72333159,-74.04595256,3192,Liberty Light Rail,40.7112423,-74.0557013,44003,Subscriber,1961,1,11,2020
1553,28:05.2,53:58.5,3193,Lincoln Park,40.7246051,-74.07840595,3270,Jersey & 6th St,40.72528911,-74.04557168,42496,Customer,1969,0,11,2020
735,28:51.6,41:06.8,3269,Brunswick & 6th,40.72601173,-74.05038893,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44336,Subscriber,1969,0,11,2020
263,29:00.7,33:24.2,3186,Grove St PATH,40.71958612,-74.04311746,3483,Montgomery St,40.71942,-74.05099,42434,Subscriber,1979,2,11,2020
589,29:41.6,39:31.0,3273,Manila & 1st,40.72165072,-74.04288411,3273,Manila & 1st,40.72165072,-74.04288411,44223,Customer,1969,0,11,2020
2517,29:52.5,11:50.1,3276,Marin Light Rail,40.71458404,-74.04281706,3267,Morris Canal,40.71241882,-74.03852552,47225,Customer,1992,1,11,2020
354,29:57.5,35:51.8,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,44364,Subscriber,1949,2,11,2020
8677,30:07.4,54:45.0,3639,Harborside,40.7192517,-74.034234,3681,Grand St,40.71517768,-74.03768331,42419,Customer,1975,1,11,2020
2010,30:17.6,03:48.3,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,41724,Subscriber,1990,2,11,2020
2005,30:24.8,03:49.9,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,45277,Subscriber,1989,1,11,2020
1070,31:42.4,49:33.3,3212,Christ Hospital,40.73478582,-74.05044364,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42364,Subscriber,1982,2,11,2020
1020,31:46.1,48:47.1,3199,Newport Pkwy,40.7287448,-74.0321082,3195,Sip Ave,40.7308971,-74.06391263,45353,Subscriber,1993,1,11,2020
134,32:11.9,34:26.1,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,40867,Subscriber,1988,2,11,2020
114,32:16.3,34:10.5,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,39433,Subscriber,1987,1,11,2020
531,32:27.4,41:18.9,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,42448,Customer,1988,2,11,2020
3388,33:04.3,29:32.5,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,40469,Customer,1991,1,11,2020
3354,33:49.6,29:44.1,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,34039,Customer,1985,2,11,2020
1150,34:23.0,53:33.8,3273,Manila & 1st,40.72165072,-74.04288411,3273,Manila & 1st,40.72165072,-74.04288411,41369,Subscriber,1988,1,11,2020
1153,34:24.0,53:37.5,3273,Manila & 1st,40.72165072,-74.04288411,3273,Manila & 1st,40.72165072,-74.04288411,44392,Customer,1981,1,11,2020
1202,34:25.5,54:28.3,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3198,Heights Elevator,40.74871595,-74.0404433,46473,Customer,1990,1,11,2020
1205,34:39.4,54:45.1,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3198,Heights Elevator,40.74871595,-74.0404433,43572,Customer,1989,2,11,2020
1332,34:49.4,57:01.6,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,42552,Subscriber,1988,1,11,2020
827,34:49.6,48:37.1,3203,Hamilton Park,40.72759597,-74.04424731,3192,Liberty Light Rail,40.7112423,-74.0557013,46291,Customer,1992,1,11,2020
241,34:54.6,38:56.5,3270,Jersey & 6th St,40.72528911,-74.04557168,3187,Warren St,40.7211236,-74.03805095,42159,Subscriber,1977,1,11,2020
805,35:16.4,48:41.5,3203,Hamilton Park,40.72759597,-74.04424731,3192,Liberty Light Rail,40.7112423,-74.0557013,42452,Customer,1995,2,11,2020
602,35:33.2,45:36.1,3483,Montgomery St,40.71942,-74.05099,3639,Harborside,40.7192517,-74.034234,42346,Subscriber,1994,1,11,2020
607,35:34.7,45:42.5,3483,Montgomery St,40.71942,-74.05099,3639,Harborside,40.7192517,-74.034234,42108,Customer,1996,2,11,2020
941,35:53.4,51:35.2,3194,McGinley Square,40.72533993,-74.06762213,3186,Grove St PATH,40.71958612,-74.04311746,44347,Subscriber,1985,2,11,2020
157,36:55.8,39:33.4,3184,Paulus Hook,40.7141454,-74.0335519,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,43361,Subscriber,1983,2,11,2020
147,37:01.0,39:28.3,3184,Paulus Hook,40.7141454,-74.0335519,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,43543,Subscriber,1986,1,11,2020
2326,37:17.4,16:03.7,3268,Lafayette Park,40.71346383,-74.06285852,3678,Fairmount Ave,40.72572614,-74.07195926,42525,Subscriber,1974,1,11,2020
646,38:16.8,49:03.2,3280,Astor Place,40.7192822,-74.07126188,3186,Grove St PATH,40.71958612,-74.04311746,28364,Customer,1969,0,11,2020
4646,39:28.9,56:55.3,3199,Newport Pkwy,40.7287448,-74.0321082,3276,Marin Light Rail,40.71458404,-74.04281706,46600,Customer,1983,1,11,2020
141,40:26.3,42:47.8,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,32586,Subscriber,1988,2,11,2020
793,41:31.7,54:44.8,3199,Newport Pkwy,40.7287448,-74.0321082,3276,Marin Light Rail,40.71458404,-74.04281706,45261,Customer,1986,2,11,2020
1030,42:55.6,00:06.6,3267,Morris Canal,40.71241882,-74.03852552,3270,Jersey & 6th St,40.72528911,-74.04557168,46410,Customer,1994,1,11,2020
147,46:28.5,48:55.8,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,42280,Subscriber,1975,1,11,2020
1925,46:51.8,18:57.1,3198,Heights Elevator,40.74871595,-74.0404433,3212,Christ Hospital,40.73478582,-74.05044364,42376,Subscriber,1989,2,11,2020
1110,47:22.9,05:53.1,3199,Newport Pkwy,40.7287448,-74.0321082,3276,Marin Light Rail,40.71458404,-74.04281706,17424,Subscriber,1994,1,11,2020
3431,47:30.3,44:41.6,3205,JC Medical Center,40.71653978,-74.04963791,3276,Marin Light Rail,40.71458404,-74.04281706,44366,Customer,1992,2,11,2020
3394,47:55.6,44:30.3,3205,JC Medical Center,40.71653978,-74.04963791,3276,Marin Light Rail,40.71458404,-74.04281706,47257,Customer,1992,1,11,2020
1232,48:28.5,09:01.4,3192,Liberty Light Rail,40.7112423,-74.0557013,3679,Bergen Ave,40.72210379,-74.071455,46532,Subscriber,1984,1,11,2020
271,49:03.3,53:34.3,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44358,Subscriber,2003,1,11,2020
780,50:34.0,03:34.5,3268,Lafayette Park,40.71346383,-74.06285852,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42596,Subscriber,1980,1,11,2020
849,51:12.7,05:22.0,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42379,Subscriber,1976,2,11,2020
984,53:01.8,09:26.4,3280,Astor Place,40.7192822,-74.07126188,3211,Newark Ave,40.72152515,-74.04630454,44364,Customer,1991,1,11,2020
1885,53:07.7,24:33.3,3213,Van Vorst Park,40.71848892,-74.04772663,3192,Liberty Light Rail,40.7112423,-74.0557013,42277,Customer,1969,0,11,2020
405,53:20.3,00:05.3,3195,Sip Ave,40.7308971,-74.06391263,3677,Glenwood Ave,40.72755147,-74.07106072,45353,Subscriber,1986,1,11,2020
1889,53:32.5,25:01.5,3213,Van Vorst Park,40.71848892,-74.04772663,3192,Liberty Light Rail,40.7112423,-74.0557013,45873,Customer,1969,0,11,2020
2474,55:09.6,36:24.2,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3198,Heights Elevator,40.74871595,-74.0404433,35139,Customer,1969,0,11,2020
3015,55:21.7,45:36.9,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3196,Riverview Park,40.7443187,-74.0439909,42363,Customer,1969,0,11,2020
1240,55:28.0,16:08.4,3267,Morris Canal,40.71241882,-74.03852552,3679,Bergen Ave,40.72210379,-74.071455,42788,Subscriber,1995,1,11,2020
2436,55:28.6,36:05.1,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3198,Heights Elevator,40.74871595,-74.0404433,44968,Customer,1996,1,11,2020
2994,55:42.7,45:37.6,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3196,Riverview Park,40.7443187,-74.0439909,43558,Customer,1969,0,11,2020
1534,56:12.3,21:47.2,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,42481,Customer,1989,2,11,2020
1082,58:45.8,16:48.7,3276,Marin Light Rail,40.71458404,-74.04281706,3202,Newport PATH,40.7272235,-74.0337589,38978,Customer,1989,2,11,2020
572,00:08.5,09:41.1,3213,Van Vorst Park,40.71848892,-74.04772663,3202,Newport PATH,40.7272235,-74.0337589,31659,Subscriber,1980,1,11,2020
3812,00:11.8,03:43.9,3481,York St,40.71649,-74.04105,3481,York St,40.71649,-74.04105,44556,Customer,1983,2,11,2020
2566,00:23.8,43:10.2,3205,JC Medical Center,40.71653978,-74.04963791,3639,Harborside,40.7192517,-74.034234,40207,Subscriber,1959,1,11,2020
730,00:24.6,12:35.6,3279,Dixon Mills,40.72163014,-74.04996783,3210,Pershing Field,40.74267714,-74.05178863,43499,Subscriber,1970,1,11,2020
360,00:25.0,06:25.8,3214,Essex Light Rail,40.7127742,-74.0364857,3205,JC Medical Center,40.71653978,-74.04963791,43235,Subscriber,1992,1,11,2020
132,00:28.7,02:41.1,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,42280,Subscriber,1975,1,11,2020
956,00:34.5,16:31.1,3276,Marin Light Rail,40.71458404,-74.04281706,3202,Newport PATH,40.7272235,-74.0337589,44241,Subscriber,1988,1,11,2020
723,00:35.3,12:38.7,3279,Dixon Mills,40.72163014,-74.04996783,3210,Pershing Field,40.74267714,-74.05178863,42320,Subscriber,1982,2,11,2020
4923,00:56.5,23:00.2,3191,Union St,40.7182113,-74.0836394,3191,Union St,40.7182113,-74.0836394,33887,Customer,1969,0,11,2020
421,01:20.0,08:21.2,3186,Grove St PATH,40.71958612,-74.04311746,3267,Morris Canal,40.71241882,-74.03852552,33352,Subscriber,1987,1,11,2020
308,01:48.1,06:57.1,3275,Columbus Drive,40.7183552,-74.03891444,3681,Grand St,40.71517768,-74.03768331,39975,Subscriber,1989,1,11,2020
297,02:06.3,07:03.4,3276,Marin Light Rail,40.71458404,-74.04281706,3187,Warren St,40.7211236,-74.03805095,45261,Customer,1969,0,11,2020
1013,02:09.4,19:02.9,3211,Newark Ave,40.72152515,-74.04630454,3185,City Hall,40.7177325,-74.043845,21644,Subscriber,1993,1,11,2020
814,02:51.0,16:25.2,3184,Paulus Hook,40.7141454,-74.0335519,3202,Newport PATH,40.7272235,-74.0337589,42585,Customer,1996,2,11,2020
4745,04:06.0,23:11.1,3191,Union St,40.7182113,-74.0836394,3191,Union St,40.7182113,-74.0836394,26703,Customer,1984,2,11,2020
119,04:21.6,06:21.6,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42143,Customer,1987,1,11,2020
7580,04:37.9,10:58.7,3483,Montgomery St,40.71942,-74.05099,3225,Baldwin at Montgomery,40.7236589,-74.0641943,40168,Customer,1976,1,11,2020
690,04:41.9,16:12.6,3269,Brunswick & 6th,40.72601173,-74.05038893,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42455,Subscriber,1990,1,11,2020
13422,06:02.3,49:44.9,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42410,Customer,1969,0,11,2020
800,06:05.1,19:26.0,3213,Van Vorst Park,40.71848892,-74.04772663,3638,Washington St,40.7242941,-74.0354826,42492,Customer,1992,2,11,2020
3809,06:32.8,10:02.8,3276,Marin Light Rail,40.71458404,-74.04281706,3205,JC Medical Center,40.71653978,-74.04963791,17424,Customer,1969,0,11,2020
7861,06:49.1,17:50.1,3199,Newport Pkwy,40.7287448,-74.0321082,3681,Grand St,40.71517768,-74.03768331,42448,Customer,1969,0,11,2020
1785,06:55.1,36:40.7,3639,Harborside,40.7192517,-74.034234,3638,Washington St,40.7242941,-74.0354826,42108,Customer,1985,1,11,2020
232,06:59.2,10:52.1,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,47254,Customer,1987,1,11,2020
13383,07:27.7,50:30.9,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,44732,Customer,1969,0,11,2020
7806,07:41.2,17:47.6,3199,Newport Pkwy,40.7287448,-74.0321082,3681,Grand St,40.71517768,-74.03768331,45173,Customer,1969,0,11,2020
3715,08:13.9,10:09.1,3276,Marin Light Rail,40.71458404,-74.04281706,3205,JC Medical Center,40.71653978,-74.04963791,46540,Customer,1970,2,11,2020
840,09:01.2,23:01.6,3186,Grove St PATH,40.71958612,-74.04311746,3199,Newport Pkwy,40.7287448,-74.0321082,44347,Customer,1969,0,11,2020
227,09:12.6,13:00.0,3184,Paulus Hook,40.7141454,-74.0335519,3276,Marin Light Rail,40.71458404,-74.04281706,44422,Subscriber,1958,1,11,2020
240,09:17.4,13:17.5,3186,Grove St PATH,40.71958612,-74.04311746,3187,Warren St,40.7211236,-74.03805095,25968,Subscriber,1988,1,11,2020
769,09:30.2,22:19.7,3186,Grove St PATH,40.71958612,-74.04311746,3199,Newport Pkwy,40.7287448,-74.0321082,42280,Subscriber,1981,1,11,2020
2107,11:15.3,46:23.2,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,43235,Subscriber,1983,2,11,2020
2093,11:26.2,46:19.8,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,45150,Subscriber,1984,1,11,2020
10652,12:09.0,09:41.9,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,45550,Customer,1987,1,11,2020
168,12:27.3,15:15.3,3213,Van Vorst Park,40.71848892,-74.04772663,3483,Montgomery St,40.71942,-74.05099,44492,Subscriber,1983,2,11,2020
1956,12:46.4,45:22.6,3210,Pershing Field,40.74267714,-74.05178863,3280,Astor Place,40.7192822,-74.07126188,43499,Subscriber,1970,1,11,2020
1949,12:52.6,45:22.5,3210,Pershing Field,40.74267714,-74.05178863,3280,Astor Place,40.7192822,-74.07126188,42320,Subscriber,1982,2,11,2020
5092,13:13.6,38:06.0,3202,Newport PATH,40.7272235,-74.0337589,3205,JC Medical Center,40.71653978,-74.04963791,42609,Customer,1969,0,11,2020
5044,13:42.2,37:46.9,3202,Newport PATH,40.7272235,-74.0337589,3205,JC Medical Center,40.71653978,-74.04963791,42450,Customer,1969,0,11,2020
3593,13:48.3,13:41.7,3481,York St,40.71649,-74.04105,3481,York St,40.71649,-74.04105,44691,Customer,1984,1,11,2020
3405,14:19.6,11:04.8,3213,Van Vorst Park,40.71848892,-74.04772663,3278,Monmouth and 6th,40.72568548,-74.04879034,46599,Customer,1989,2,11,2020
638,14:35.0,25:13.3,3276,Marin Light Rail,40.71458404,-74.04281706,3199,Newport Pkwy,40.7287448,-74.0321082,44422,Customer,1969,0,11,2020
3536,14:40.0,13:36.8,3481,York St,40.71649,-74.04105,3481,York St,40.71649,-74.04105,42610,Customer,1982,1,11,2020
3326,15:37.6,11:03.7,3213,Van Vorst Park,40.71848892,-74.04772663,3278,Monmouth and 6th,40.72568548,-74.04879034,45277,Customer,1992,1,11,2020
2668,15:57.6,00:26.5,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,14639,Subscriber,1990,2,11,2020
2663,15:59.5,00:22.9,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,35358,Subscriber,1992,1,11,2020
2344,17:32.8,56:36.8,3194,McGinley Square,40.72533993,-74.06762213,3280,Astor Place,40.7192822,-74.07126188,44857,Subscriber,1959,1,11,2020
699,18:50.1,30:29.2,3268,Lafayette Park,40.71346383,-74.06285852,3186,Grove St PATH,40.71958612,-74.04311746,38358,Subscriber,1991,1,11,2020
2335,19:45.8,58:41.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42527,Customer,1969,0,11,2020
2324,20:00.5,58:44.6,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42452,Customer,1969,0,11,2020
1726,20:13.2,48:59.8,3187,Warren St,40.7211236,-74.03805095,3268,Lafayette Park,40.71346383,-74.06285852,32913,Customer,1992,2,11,2020
2301,20:15.4,58:36.5,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,43098,Customer,1969,0,11,2020
1699,20:38.6,48:58.2,3187,Warren St,40.7211236,-74.03805095,3268,Lafayette Park,40.71346383,-74.06285852,42617,Customer,1991,1,11,2020
1263,20:44.7,41:48.4,3198,Heights Elevator,40.74871595,-74.0404433,3199,Newport Pkwy,40.7287448,-74.0321082,42473,Customer,1994,2,11,2020
997,21:05.0,37:42.1,3273,Manila & 1st,40.72165072,-74.04288411,3225,Baldwin at Montgomery,40.7236589,-74.0641943,44392,Customer,1990,1,11,2020
1015,21:08.7,38:04.1,3273,Manila & 1st,40.72165072,-74.04288411,3225,Baldwin at Montgomery,40.7236589,-74.0641943,44342,Customer,1994,2,11,2020
1924,21:41.8,53:46.1,3212,Christ Hospital,40.73478582,-74.05044364,3192,Liberty Light Rail,40.7112423,-74.0557013,42376,Subscriber,1989,2,11,2020
318,21:44.9,27:03.3,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,42525,Subscriber,1980,1,11,2020
1723,22:16.8,51:00.0,3203,Hamilton Park,40.72759597,-74.04424731,3638,Washington St,40.7242941,-74.0354826,42355,Customer,1990,2,11,2020
4404,22:23.9,35:47.9,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3186,Grove St PATH,40.71958612,-74.04311746,42116,Customer,1969,0,11,2020
641,22:38.1,33:20.0,3186,Grove St PATH,40.71958612,-74.04311746,3225,Baldwin at Montgomery,40.7236589,-74.0641943,45683,Customer,1969,0,11,2020
1084,23:12.2,41:16.5,3202,Newport PATH,40.7272235,-74.0337589,3184,Paulus Hook,40.7141454,-74.0335519,40790,Customer,1969,0,11,2020
445,23:21.0,30:46.3,3483,Montgomery St,40.71942,-74.05099,3275,Columbus Drive,40.7183552,-74.03891444,46527,Subscriber,1979,2,11,2020
1030,23:53.4,41:03.4,3198,Heights Elevator,40.74871595,-74.0404433,3186,Grove St PATH,40.71958612,-74.04311746,46473,Subscriber,1980,1,11,2020
2422,24:00.3,04:22.9,3639,Harborside,40.7192517,-74.034234,3192,Liberty Light Rail,40.7112423,-74.0557013,41811,Subscriber,1981,1,11,2020
61,24:02.3,25:04.1,3198,Heights Elevator,40.74871595,-74.0404433,3198,Heights Elevator,40.74871595,-74.0404433,43572,Subscriber,1987,1,11,2020
7219,24:04.2,24:23.6,3681,Grand St,40.71517768,-74.03768331,3681,Grand St,40.71517768,-74.03768331,42314,Customer,1994,1,11,2020
